,Barrio,Barrio Latitude,Barrio Longitude,Venue,Venue Latitude,Venue Longitude,Category
1366,la Maternitat i Sant Ramon,41.3820766,2.1254831,Scotch Corner,41.38562187251364,2.1265461433387225,Cocktail Bar
1367,la Maternitat i Sant Ramon,41.3820766,2.1254831,Hotel Catalonia Rigoletto ****,41.385596231224774,2.125446130610963,Hotel
1368,la Maternitat i Sant Ramon,41.3820766,2.1254831,Glub,41.385809821085466,2.124709376029801,Spanish Restaurant
1369,la Maternitat i Sant Ramon,41.3820766,2.1254831,Santa Glòria,41.38607431328539,2.124267830547372,Bakery
1370,la Maternitat i Sant Ramon,41.3820766,2.1254831,Ristorante Italiano Da Paolo,41.37816009953357,2.126805395944767,Italian Restaurant
1371,la Maternitat i Sant Ramon,41.3820766,2.1254831,Obèlix,41.37956724917206,2.1240142340336132,Restaurant
1372,la Maternitat i Sant Ramon,41.3820766,2.1254831,Consum,41.3827850258593,2.1302824853558286,Food & Drink Shop
1373,la Maternitat i Sant Ramon,41.3820766,2.1254831,Divines Temptacions,41.379583506524654,2.127362850103248,Bakery
1374,la Maternitat i Sant Ramon,41.3820766,2.1254831,Bar Encís de la Rambla,41.37923045138161,2.1290241386280386,Spanish Restaurant
1375,la Maternitat i Sant Ramon,41.3820766,2.1254831,La Tapica de Maxi,41.38055751085814,2.129399177218288,Fast Food Restaurant
1376,la Maternitat i Sant Ramon,41.3820766,2.1254831,Cafeteteria Tanatori Les Corts,41.383869140882865,2.1219269395249456,Diner
1377,la Maternitat i Sant Ramon,41.3820766,2.1254831,La Boulangerie,41.37876026058253,2.1261676841885695,Bakery
1378,la Maternitat i Sant Ramon,41.3820766,2.1254831,Cursa Barça,41.38053743180329,2.1215051327412286,Track
1379,la Maternitat i Sant Ramon,41.3820766,2.1254831,Río Lor,41.378918,2.127943,Restaurant
1380,la Maternitat i Sant Ramon,41.3820766,2.1254831,Taller de Tapas,41.37848037556835,2.1226103913991228,Mediterranean Restaurant
1381,la Maternitat i Sant Ramon,41.3820766,2.1254831,Hotel Sofia Barcelona - In the Unbound Collection by Hyatt,41.38598,2.123314,Hotel
1382,Pedralbes,41.3901401,2.112218,Conillas Garden Center,41.390288300973396,2.109797504376952,Garden Center
1383,Pedralbes,41.3901401,2.112218,Frankfurt's Pedralbes,41.38708949036923,2.112593650817871,Hot Dog Joint
1384,Pedralbes,41.3901401,2.112218,Palau Reial de Pedralbes (Palacio Real de Pedralbes),41.38842869836939,2.1170461177825928,Palace
1385,Pedralbes,41.3901401,2.112218,Restaurante Tritón,41.386672582,2.112518928,Spanish Restaurant
1386,Pedralbes,41.3901401,2.112218,Bar de la FIB,41.38930311085356,2.1132454831453154,College Cafeteria
1387,Pedralbes,41.3901401,2.112218,Al Taglio,41.38725795777823,2.112876572610609,Pizza Place
1388,Pedralbes,41.3901401,2.112218,Casa De Cantabria,41.39083369653367,2.113220440706122,Spanish Restaurant
1389,Pedralbes,41.3901401,2.112218,Jardí de l'Abadessa,41.3942308425499,2.1100819177188295,Mediterranean Restaurant
1390,Pedralbes,41.3901401,2.112218,Alfambra Copisteria,41.386292542934186,2.1125280602878993,Print Shop
1391,Pedralbes,41.3901401,2.112218,Disco Q Pedralbes,41.390092646248746,2.1106162222791447,Nightclub
1392,Pedralbes,41.3901401,2.112218,Jardins de William Shakespeare,41.390959686228214,2.118064967338933,Park
1393,Pedralbes,41.3901401,2.112218,Hotel Sansi Pedralbes,41.39343506028381,2.1117222333374426,Hotel
1394,Pedralbes,41.3901401,2.112218,Dibar café,41.38714145087979,2.112286006296254,Café
1395,Pedralbes,41.3901401,2.112218,Bar Versalles,41.38652030897755,2.1125944838314132,Bar
1396,Pedralbes,41.3901401,2.112218,Pati Blau,41.38735718220135,2.1135187146634395,Mediterranean Restaurant
1397,Pedralbes,41.3901401,2.112218,Parada 0549,41.392284,2.1116958,Bus Stop
1398,Pedralbes,41.3901401,2.112218,Leo Boeck Frankfurts,41.386922,2.112235,Hot Dog Joint
1399,Pedralbes,41.3901401,2.112218,David Lloyd Club Turo - Central,41.388491680874424,2.1082050763196998,Tennis Stadium
1400,Pedralbes,41.3901401,2.112218,Jardins de la Creu de Pedralbes,41.392865006284204,2.115418608316701,Garden
1401,Pedralbes,41.3901401,2.112218,The Turtle Pond at IESE,41.393120093133284,2.108059211413821,Garden
1402,Pedralbes,41.3901401,2.112218,Font d'Hercules,41.387649243860245,2.117162670889333,Plaza
1403,El Putget i Farró,41.40731705,2.143424283829363,Parc del Turó del Putxet,41.409251405826666,2.142605126796278,Park
1404,El Putget i Farró,41.40731705,2.143424283829363,Bodega Pàdua,41.40433500901617,2.143977591302022,Wine Bar
1405,El Putget i Farró,41.40731705,2.143424283829363,Hidalgo,41.405925246419216,2.139066505090687,Mediterranean Restaurant
1406,El Putget i Farró,41.40731705,2.143424283829363,Balmes Multicines,41.40717189863556,2.1384482275062795,Multiplex
1407,El Putget i Farró,41.40731705,2.143424283829363,Tetere,41.40423019981023,2.145761039340818,Food & Drink Shop
1408,El Putget i Farró,41.40731705,2.143424283829363,La Taberna de Lesseps,41.40554182746996,2.1480353857355325,Mediterranean Restaurant
1409,El Putget i Farró,41.40731705,2.143424283829363,L'Espiga del Farro,41.404945236073715,2.1463766008899303,Bakery
1410,El Putget i Farró,41.40731705,2.143424283829363,BcnStop Parc Güell,41.40960995547228,2.1473446850151743,Hotel
1411,El Putget i Farró,41.40731705,2.143424283829363,L'Osteria del Contadino,41.404485036666614,2.1454711709102723,Italian Restaurant
1412,El Putget i Farró,41.40731705,2.143424283829363,Un' Altra Storia • Casa de menjars,41.405197,2.144507,Italian Restaurant
1413,El Putget i Farró,41.40731705,2.143424283829363,Dalt de Tot,41.4037671980044,2.14663610854284,Wine Bar
1414,El Putget i Farró,41.40731705,2.143424283829363,Tetereria,41.4042159368774,2.14573229258775,Tea Room
1415,El Putget i Farró,41.40731705,2.143424283829363,Frankfurt Cervecería Zurich,41.407475143186325,2.139510384586054,Burger Joint
1416,El Putget i Farró,41.40731705,2.143424283829363,Bar La Palmera,41.40887704071727,2.1484525629644478,Tapas Restaurant
1417,El Putget i Farró,41.40731705,2.143424283829363,Marisqueria de Balmes,41.40745199019205,2.1382813207060485,Seafood Restaurant
1418,El Putget i Farró,41.40731705,2.143424283829363,SandwiChez,41.408306,2.1473956,Sandwich Place
1419,El Putget i Farró,41.40731705,2.143424283829363,Badia Roca,41.40454971043588,2.144389343982346,Bakery
1420,El Putget i Farró,41.40731705,2.143424283829363,Centre Esportiu Municipal Putxet Sport,41.409842094628154,2.141387298575577,Gym
1421,El Putget i Farró,41.40731705,2.143424283829363,bros pizza,41.40333,2.144986,Pizza Place
1422,El Putget i Farró,41.40731705,2.143424283829363,Spoonik,41.40516923792406,2.1400804517355123,Molecular Gastronomy Restaurant
1423,El Putget i Farró,41.40731705,2.143424283829363,Bodega La Riera,41.41071089409528,2.1465137415655198,Wine Bar
1424,El Putget i Farró,41.40731705,2.143424283829363,"Atelier · School of Visual Arts, Design & Life",41.40376282140843,2.1456791414077294,University
1425,El Putget i Farró,41.40731705,2.143424283829363,Bar Pepeta's,41.40429149817832,2.145826338665667,Spanish Restaurant
1426,El Putget i Farró,41.40731705,2.143424283829363,Mercat de Sant Gervasi,41.405610053248424,2.138672951122679,Farmers Market
1427,El Putget i Farró,41.40731705,2.143424283829363,Exe Mitre Hotel,41.404896,2.140908,Hotel
1428,El Putget i Farró,41.40731705,2.143424283829363,Pa de Sucre,41.404929,2.146351,Bakery
1429,El Putget i Farró,41.40731705,2.143424283829363,Santa Gloria,41.405845716581126,2.1381058439319114,Bakery
1430,El Putget i Farró,41.40731705,2.143424283829363,El Refugi De Sant Gervasi,41.405292,2.146056,Tapas Restaurant
1431,El Putget i Farró,41.40731705,2.143424283829363,El Pibe,41.40751750292503,2.1483827461296348,Fast Food Restaurant
1432,El Putget i Farró,41.40731705,2.143424283829363,Ars billares,41.40393361832658,2.1402448610651525,Sports Bar
1433,El Putget i Farró,41.40731705,2.143424283829363,Hostel Box,41.409908182533776,2.1481717977444412,Hostel
1434,El Putget i Farró,41.40731705,2.143424283829363,Inka Burg BCN,41.40771416644218,2.1478617202238155,Burger Joint
1435,El Putget i Farró,41.40731705,2.143424283829363,El Pescadito de Balmes,41.40814400332976,2.1380628589562716,Seafood Restaurant
1436,El Putget i Farró,41.40731705,2.143424283829363,Matagana,41.40908234924768,2.1472683524816993,Breakfast Spot
1437,El Putget i Farró,41.40731705,2.143424283829363,Silken St. Gervasi Hotel Barcelona,41.404676978385694,2.1388452266350626,Hotel
1438,El Putget i Farró,41.40731705,2.143424283829363,Fuji Yama,41.40452512151505,2.1390281478511883,Japanese Restaurant
1439,El Putget i Farró,41.40731705,2.143424283829363,Bracafè,41.41139493388094,2.14486865535655,Café
1440,El Putget i Farró,41.40731705,2.143424283829363,Sapor D'Italia,41.40517095229232,2.146328468555795,Italian Restaurant
1441,El Putget i Farró,41.40731705,2.143424283829363,Ben Tips,41.411281625854244,2.145150634484741,Burger Joint
1442,El Putget i Farró,41.40731705,2.143424283829363,Siboney,41.40841926495972,2.1472138296880683,Breakfast Spot
1443,El Putget i Farró,41.40731705,2.143424283829363,Plaça De Sant Joaquim,41.40492907516205,2.1463967390310135,Plaza
1444,El Putget i Farró,41.40731705,2.143424283829363,Caprabo,41.40695730682288,2.1450604850536688,Supermarket
1445,El Putget i Farró,41.40731705,2.143424283829363,Bar Luis,41.40838798663528,2.149069913187996,Café
1446,El Putget i Farró,41.40731705,2.143424283829363,Caprabo,41.40901111325377,2.148005173696536,Supermarket
1447,El Putget i Farró,41.40731705,2.143424283829363,Consum Basic,41.40900499529213,2.1482929386386855,Grocery Store
1448,El Putget i Farró,41.40731705,2.143424283829363,Caffè Fiorino,41.407023,2.14913,Café
1449,El Putget i Farró,41.40731705,2.143424283829363,Hotel Ronda Lesseps,41.408835674187486,2.147982933619985,Hotel
1450,El Putget i Farró,41.40731705,2.143424283829363,Cerveseria Plaça,41.40644421845195,2.1489787858478753,Brewery
1451,El Putget i Farró,41.40731705,2.143424283829363,El Rincón,41.41165336435939,2.1428768721615725,Café
1452,El Putget i Farró,41.40731705,2.143424283829363,Granja del Pont,41.411628105808475,2.143475764864565,Spanish Restaurant
1453,El Putget i Farró,41.40731705,2.143424283829363,Oishi Sushi,41.40826334134427,2.1492281874284846,Japanese Restaurant
1454,Sarrià,41.399373,2.1215125,Foix de Sarrià,41.400021705795524,2.121737699136367,Cupcake Shop
1455,Sarrià,41.399373,2.1215125,Vivanda,41.40065069731264,2.1212378232417124,Mediterranean Restaurant
1456,Sarrià,41.399373,2.1215125,Nomo Sarria,41.400153,2.121276,Japanese Restaurant
1457,Sarrià,41.399373,2.1215125,Tram-Tram,41.40075238799252,2.1205300622056824,French Restaurant
1458,Sarrià,41.399373,2.1215125,Bokiva,41.399495477043594,2.1200931072235107,Ice Cream Shop
1459,Sarrià,41.399373,2.1215125,Bar Tomás,41.397522696683524,2.1231445587934847,Tapas Restaurant
1460,Sarrià,41.399373,2.1215125,Gerbard,41.397186248281166,2.1224533286382594,Café
1461,Sarrià,41.399373,2.1215125,L'Obrador del Molí,41.39933783705483,2.1217612721129084,Bakery
1462,Sarrià,41.399373,2.1215125,Plaça de Sarrià,41.39989745126954,2.1215911319928815,Pedestrian Plaza
1463,Sarrià,41.399373,2.1215125,Canet Sarrià Restaurant,41.398854,2.123723,Diner
1464,Sarrià,41.399373,2.1215125,El Canalla,41.399654252510004,2.12169654787334,Tapas Restaurant
1465,Sarrià,41.399373,2.1215125,Puntosmile,41.39951773189704,2.121723169826924,Bakery
1466,Sarrià,41.399373,2.1215125,Bar Treze,41.40052239109524,2.1206823478300176,Beer Garden
1467,Sarrià,41.399373,2.1215125,Plaça de Sant Vicenç de Sarrià,41.39734865211094,2.1242892832844777,Pedestrian Plaza
1468,Sarrià,41.399373,2.1215125,Bar Monterrey,41.39807299848014,2.122633159160614,Fast Food Restaurant
1469,Sarrià,41.399373,2.1215125,Panino silvestre,41.39908588395731,2.1221619992524547,Sandwich Place
1470,Sarrià,41.399373,2.1215125,Mercat de Sarrià,41.399845184958444,2.1207190489818406,Market
1471,Sarrià,41.399373,2.1215125,Le Ciel de Sarrià,41.396753103678655,2.124677002429962,Mediterranean Restaurant
1472,Sarrià,41.399373,2.1215125,Forn de la Vila,41.39927033771507,2.121536531989799,Bakery
1473,Sarrià,41.399373,2.1215125,Foix de Sarriá,41.39775041407669,2.122223591418166,Dessert Shop
1474,Sarrià,41.399373,2.1215125,El Nou Restaurant,41.40034827812304,2.1209773165479313,Mediterranean Restaurant
1475,Sarrià,41.399373,2.1215125,FGC Sarrià,41.39867477784588,2.1247139088557874,Train Station
1476,Sarrià,41.399373,2.1215125,Caffe San Marco,41.39792779178409,2.1227049358520893,Café
1477,Sarrià,41.399373,2.1215125,Albergue Studio,41.39999553474174,2.1189564152658757,Hostel
1478,Sarrià,41.399373,2.1215125,Pastisseria Baixas,41.40103412861777,2.1232414896668033,Breakfast Spot
1479,Sarrià,41.399373,2.1215125,El Clandestino,41.39767098942433,2.1234467278334828,Spanish Restaurant
1480,Sarrià,41.399373,2.1215125,OK Sarrià,41.397728172032856,2.1238269489825012,Burger Joint
1481,Sarrià,41.399373,2.1215125,Santa Masa,41.39982987941122,2.1215866603251747,Restaurant
1482,Sarrià,41.399373,2.1215125,5º Pino,41.400997608289636,2.123066923843601,Café
1483,Sarrià,41.399373,2.1215125,El Fornet d'en Rossend,41.40161595801637,2.124593834790256,Bakery
1484,Sarrià,41.399373,2.1215125,Baixas,41.40103899304313,2.1233803926863994,Dessert Shop
1485,Sarrià,41.399373,2.1215125,SandwiChez,41.39914197406935,2.1194680535610364,Breakfast Spot
1486,Sarrià,41.399373,2.1215125,Sotavent,41.3981713235466,2.1223838785593334,Cocktail Bar
1487,Sarrià,41.399373,2.1215125,Caprabo,41.399231060043995,2.1198975556085577,Grocery Store
1488,Sarrià,41.399373,2.1215125,Domino' pizza,41.40048,2.120902,Pizza Place
1489,Sarrià,41.399373,2.1215125,Nou Patum,41.398190075276915,2.124316154489326,Burger Joint
1490,Sarrià,41.399373,2.1215125,Eurostars Anglí Hotel Barcelona,41.403233948195385,2.1233694398664613,Hotel
1491,Sarrià,41.399373,2.1215125,Túnels de Vallvidrera,41.40201640704469,2.1215866178334197,Tunnel
1492,Sarrià,41.399373,2.1215125,Restaurant La Torreta,41.40235546747691,2.1215594637177566,Restaurant
1493,Sarrià,41.399373,2.1215125,La Torre de Sarrià,41.40251986323187,2.12170798992964,Breakfast Spot
1494,Sarrià,41.399373,2.1215125,IQS cafeteria,41.40333765567298,2.119574074389028,Diner
1495,Sarrià,41.399373,2.1215125,INSTITUT QUÍMIC DE SARRIÀ - CETS - MUSEU,41.403402605897966,2.11936354637146,Museum
1496,Sant Gervasi - la Bonanova,41.4059829,2.1334046,Tomoe,41.40590495818422,2.1332634819003164,Japanese Restaurant
1497,Sant Gervasi - la Bonanova,41.4059829,2.1334046,Koryo,41.40579,2.1352248,Korean Restaurant
1498,Sant Gervasi - la Bonanova,41.4059829,2.1334046,Plaça de la Bonanova,41.406482555756874,2.1336569998574015,Plaza
1499,Sant Gervasi - la Bonanova,41.4059829,2.1334046,Restaurante Bonanova,41.406178924341425,2.134979492887536,Spanish Restaurant
1500,Sant Gervasi - la Bonanova,41.4059829,2.1334046,Pasteleria Canal,41.40589929561807,2.1342493563006,Dessert Shop
1501,Sant Gervasi - la Bonanova,41.4059829,2.1334046,On y Va Coffee,41.403879,2.134658,Coffee Shop
1502,Sant Gervasi - la Bonanova,41.4059829,2.1334046,Les Truites,41.40509910935097,2.1346417943414613,Tapas Restaurant
1503,Sant Gervasi - la Bonanova,41.4059829,2.1334046,Bar Mandri,41.404874279855456,2.1320651886272337,Spanish Restaurant
1504,Sant Gervasi - la Bonanova,41.4059829,2.1334046,Montesquiu,41.40466201137458,2.132474184036255,Spanish Restaurant
1505,Sant Gervasi - la Bonanova,41.4059829,2.1334046,La Tremenda,41.404481365579024,2.133815852919222,Pizza Place
1506,Sant Gervasi - la Bonanova,41.4059829,2.1334046,Restaurant Claudia,41.405003714346826,2.132638876443763,Spanish Restaurant
1507,Sant Gervasi - la Bonanova,41.4059829,2.1334046,De Gustibus Italiae,41.40286073602451,2.1330684979745227,Italian Restaurant
1508,Sant Gervasi - la Bonanova,41.4059829,2.1334046,Masaya,41.40405886407256,2.1343578374874452,Japanese Restaurant
1509,Sant Gervasi - la Bonanova,41.4059829,2.1334046,Casa Pepe,41.40656052906736,2.133827136435425,Tapas Restaurant
1510,Sant Gervasi - la Bonanova,41.4059829,2.1334046,Balmes Multicines,41.40717189863556,2.1384482275062795,Multiplex
1511,Sant Gervasi - la Bonanova,41.4059829,2.1334046,Pim Pam Burger,41.40480803276204,2.1324246739629986,Burger Joint
1512,Sant Gervasi - la Bonanova,41.4059829,2.1334046,KAO Dim Sum Club,41.403881530955175,2.1340088199302913,Dim Sum Restaurant
1513,Sant Gervasi - la Bonanova,41.4059829,2.1334046,La Freiduría de Pauli,41.40385764715761,2.1340358443348664,Seafood Restaurant
1514,Sant Gervasi - la Bonanova,41.4059829,2.1334046,Hidalgo,41.405925246419216,2.139066505090687,Mediterranean Restaurant
1515,Sant Gervasi - la Bonanova,41.4059829,2.1334046,La Taula,41.40443908743337,2.138050881990754,Restaurant
1516,Sant Gervasi - la Bonanova,41.4059829,2.1334046,Nespresso,41.405691205574165,2.132415865612767,Coffee Shop
1517,Sant Gervasi - la Bonanova,41.4059829,2.1334046,El Cubano del Putxet,41.40500951494756,2.138199940064087,Hot Dog Joint
1518,Sant Gervasi - la Bonanova,41.4059829,2.1334046,racó d'angel,41.40794302729332,2.1364530044726298,Café
1519,Sant Gervasi - la Bonanova,41.4059829,2.1334046,"Once Upon a Time ""OUT""",41.40315290336369,2.133936406905241,Restaurant
1520,Sant Gervasi - la Bonanova,41.4059829,2.1334046,Marisqueria de Balmes,41.40745199019205,2.1382813207060485,Seafood Restaurant
1521,Sant Gervasi - la Bonanova,41.4059829,2.1334046,Institut Català de la Retina,41.40159894499019,2.1322173500888373,Doctor's Office
1522,Sant Gervasi - la Bonanova,41.4059829,2.1334046,Shanghai,41.403813682937894,2.1338661522116076,Chinese Restaurant
1523,Sant Gervasi - la Bonanova,41.4059829,2.1334046,Trapio Restaurante,41.40470583,2.127817176,Mediterranean Restaurant
1524,Sant Gervasi - la Bonanova,41.4059829,2.1334046,Mercat de Sant Gervasi,41.405610053248424,2.138672951122679,Farmers Market
1525,Sant Gervasi - la Bonanova,41.4059829,2.1334046,Santa Gloria,41.405845716581126,2.1381058439319114,Bakery
1526,Sant Gervasi - la Bonanova,41.4059829,2.1334046,Bovinum,41.40272441162296,2.1345350414591273,Gourmet Shop
1527,Sant Gervasi - la Bonanova,41.4059829,2.1334046,El Fornet d'en Rossend,41.406242653277864,2.133571825138953,Bakery
1528,Sant Gervasi - la Bonanova,41.4059829,2.1334046,Mercadona,41.40665250408071,2.134645155595624,Supermarket
1529,Sant Gervasi - la Bonanova,41.4059829,2.1334046,Carrer De Muntaner,41.40437279901852,2.1361316248317976,Plaza
1530,Sant Gervasi - la Bonanova,41.4059829,2.1334046,La Royale,41.40343449108514,2.1361255695834185,Burger Joint
1531,Sant Gervasi - la Bonanova,41.4059829,2.1334046,Lío de 4,41.40261045766962,2.134525452202796,Bistro
1532,Sant Gervasi - la Bonanova,41.4059829,2.1334046,Café Doré,41.4033668384337,2.1336774961051956,Café
1533,Sant Gervasi - la Bonanova,41.4059829,2.1334046,Can Punyetes,41.40407480569975,2.1348367274983744,Mediterranean Restaurant
1534,Sant Gervasi - la Bonanova,41.4059829,2.1334046,Taps,41.403451865005756,2.1366372357460164,Wine Shop
1535,Sant Gervasi - la Bonanova,41.4059829,2.1334046,ostreria clandestina,41.40888,2.137568,Seafood Restaurant
1536,Sant Gervasi - la Bonanova,41.4059829,2.1334046,"Nuevo Concepto, platos japoneses",41.40258276249961,2.1361893163408032,Japanese Restaurant
1537,Sant Gervasi - la Bonanova,41.4059829,2.1334046,El Pescadito de Mandri,41.404500426050625,2.1325225033994633,Seafood Restaurant
1538,Sant Gervasi - la Bonanova,41.4059829,2.1334046,Pizza Market Sarrià,41.40277050599278,2.1360157206245947,Pizza Place
1539,Sant Gervasi - la Bonanova,41.4059829,2.1334046,Veritas,41.4023504033351,2.1347177515410602,Food & Drink Shop
1540,Sant Gervasi - la Bonanova,41.4059829,2.1334046,El Fornet d'en Rossend,41.4030019458029,2.1342861183469424,Bakery
1541,Sant Gervasi - la Bonanova,41.4059829,2.1334046,Bisi Bisau,41.407107529363145,2.133227037314377,Mediterranean Restaurant
1542,Sant Gervasi - la Bonanova,41.4059829,2.1334046,Bar Bero,41.40351062012079,2.133630233249822,Bar
1543,Sant Gervasi - la Bonanova,41.4059829,2.1334046,El Pescadito de Balmes,41.40814400332976,2.1380628589562716,Seafood Restaurant
1544,Sant Gervasi - la Bonanova,41.4059829,2.1334046,Silken St. Gervasi Hotel Barcelona,41.404676978385694,2.1388452266350626,Hotel
1545,Sant Gervasi - la Bonanova,41.4059829,2.1334046,La Paz,41.40485320483636,2.135870788653858,Chinese Restaurant
1546,Sant Gervasi - la Bonanova,41.4059829,2.1334046,Bar Escoces,41.40287416013431,2.1342594731284907,Bar
1547,Sant Gervasi - la Bonanova,41.4059829,2.1334046,FESS La Salle,41.408497535289975,2.130577990398695,College Gym
1548,Sant Gervasi - la Bonanova,41.4059829,2.1334046,Chico Bar,41.403146,2.13386,Restaurant
1549,Sant Gervasi - la Bonanova,41.4059829,2.1334046,Hotel Catalonia Barcelona 505,41.40327366263432,2.137184024976787,Hotel
1550,Sant Gervasi - la Bonanova,41.4059829,2.1334046,Fuji Yama,41.40452512151505,2.1390281478511883,Japanese Restaurant
1551,Sant Gervasi - la Bonanova,41.4059829,2.1334046,El Quatre,41.40314142080386,2.133540554685187,Snack Place
1552,Sant Gervasi - la Bonanova,41.4059829,2.1334046,Bopan,41.40491575551131,2.135554059452337,Bakery
1553,Sant Gervasi - la Bonanova,41.4059829,2.1334046,la Sirena,41.40577758426807,2.1382702125907245,Grocery Store
1554,Sant Gervasi - la Bonanova,41.4059829,2.1334046,O'delis,41.40620556831644,2.135436440701231,Breakfast Spot
1555,Sant Gervasi - la Bonanova,41.4059829,2.1334046,Bao Bar,41.403343,2.135942,Dim Sum Restaurant
1556,Sant Gervasi - la Bonanova,41.4059829,2.1334046,Caprabo,41.407833025830314,2.137188958067378,Supermarket
1557,Sant Gervasi - la Bonanova,41.4059829,2.1334046,Hotel Turó de Vilana,41.40479896235125,2.1288590124966893,Hotel
1558,Sant Gervasi - la Bonanova,41.4059829,2.1334046,Restaurant Pizzeria Verona,41.4056427588155,2.138006933925755,Pizza Place
1559,Sant Gervasi - la Bonanova,41.4059829,2.1334046,Restaurant Vasi,41.40456162115034,2.13893322440923,Mediterranean Restaurant
1560,Sant Gervasi - la Bonanova,41.4059829,2.1334046,FGC El Putxet,41.405720106384045,2.138867823069803,Train Station
1561,Sant Gervasi - la Bonanova,41.4059829,2.1334046,Duende Verde,41.40519373833375,2.1375538656730977,Bar
1562,Sant Gervasi - la Bonanova,41.4059829,2.1334046,Enrich,41.40695540074684,2.1386154559068107,Bakery
1563,Sant Gervasi - la Bonanova,41.4059829,2.1334046,Plaça Joaquim Folguera,41.40564779096292,2.1388524770736694,Plaza
1564,Sant Gervasi - la Bonanova,41.4059829,2.1334046,Cafeteria El Roble,41.40549998405142,2.1392530070342395,Bar
1565,Sant Gervasi - la Bonanova,41.4059829,2.1334046,Pastisseries Serra,41.40570329888609,2.138727430330831,Dessert Shop
1566,Sant Gervasi - Galvany,41.39780705,2.1433915893890703,Arsenal Amigó,41.39742395329059,2.142351013408993,Gym / Fitness Center
1567,Sant Gervasi - Galvany,41.39780705,2.1433915893890703,Oliana Restaurant (L'),41.39652431249773,2.1448259174758277,Mediterranean Restaurant
1568,Sant Gervasi - Galvany,41.39780705,2.1433915893890703,Gimlet,41.39611224220327,2.145303704085937,Cocktail Bar
1569,Sant Gervasi - Galvany,41.39780705,2.1433915893890703,Kuo,41.396585388324745,2.1441366062154756,Japanese Restaurant
1570,Sant Gervasi - Galvany,41.39780705,2.1433915893890703,Spice Bcn,41.39541909739955,2.1443188190460205,African Restaurant
1571,Sant Gervasi - Galvany,41.39780705,2.1433915893890703,Institut Oftalmològic Barraquer,41.39697307994654,2.1460455139528687,Medical Center
1572,Sant Gervasi - Galvany,41.39780705,2.1433915893890703,SandwiChez,41.39652190144551,2.1430567320831364,Sandwich Place
1573,Sant Gervasi - Galvany,41.39780705,2.1433915893890703,Carlitos,41.39526864861665,2.1427461280931808,Spanish Restaurant
1574,Sant Gervasi - Galvany,41.39780705,2.1433915893890703,Abasolo Etxea,41.39494293264803,2.1436844988573145,Spanish Restaurant
1575,Sant Gervasi - Galvany,41.39780705,2.1433915893890703,Plusfresc,41.39845975905445,2.1419375060019967,Grocery Store
1576,Sant Gervasi - Galvany,41.39780705,2.1433915893890703,Buvette,41.39580645029344,2.1438285930161096,Snack Place
1577,Sant Gervasi - Galvany,41.39780705,2.1433915893890703,Iluzione,41.395948,2.140609,Italian Restaurant
1578,Sant Gervasi - Galvany,41.39780705,2.1433915893890703,Byblos,41.39473760550553,2.1436970935598656,Falafel Restaurant
1579,Sant Gervasi - Galvany,41.39780705,2.1433915893890703,Ametller Origen,41.399153,2.143248,Supermarket
1580,Sant Gervasi - Galvany,41.39780705,2.1433915893890703,Bambarol Bar Restaurant,41.39509585235976,2.146291546472143,Mediterranean Restaurant
1581,Sant Gervasi - Galvany,41.39780705,2.1433915893890703,Casa Ametller,41.395302,2.142882,Deli / Bodega
1582,Sant Gervasi - Galvany,41.39780705,2.1433915893890703,Turó Park,41.394691287386756,2.1410705960452745,Park
1583,Sant Gervasi - Galvany,41.39780705,2.1433915893890703,Mercat de Galvany,41.39669508031639,2.143745098031305,Market
1584,Sant Gervasi - Galvany,41.39780705,2.1433915893890703,Fundació Julio Muñoz Ramonet,41.39650328375473,2.1471210710662088,Sculpture Garden
1585,Sant Gervasi - Galvany,41.39780705,2.1433915893890703,Crustó,41.39876005476994,2.1433303551678784,Bakery
1586,Sant Gervasi - Galvany,41.39780705,2.1433915893890703,Mitja Vida,41.40100849310896,2.145625767723244,Wine Bar
1587,Sant Gervasi - Galvany,41.39780705,2.1433915893890703,Pinhan Café,41.39490173677155,2.140601234914491,Mediterranean Restaurant
1588,Sant Gervasi - Galvany,41.39780705,2.1433915893890703,Tiger,41.39595042471117,2.147399805252273,Paper / Office Supplies Store
1589,Sant Gervasi - Galvany,41.39780705,2.1433915893890703,Parc Moragas,41.39861161636004,2.1452628240987255,Garden
1590,Sant Gervasi - Galvany,41.39780705,2.1433915893890703,Piu et Nau,41.39601467523001,2.140316963195801,Kids Store
1591,Sant Gervasi - Galvany,41.39780705,2.1433915893890703,Café Turó,41.3947819605619,2.1420274738067384,Spanish Restaurant
1592,Sant Gervasi - Galvany,41.39780705,2.1433915893890703,Monocrom,41.398083,2.1485815,Restaurant
1593,Sant Gervasi - Galvany,41.39780705,2.1433915893890703,aspic,41.394839797008814,2.1421524816014283,Deli / Bodega
1594,Sant Gervasi - Galvany,41.39780705,2.1433915893890703,Coffeing,41.39593422719211,2.1459418055488015,Cafeteria
1595,Sant Gervasi - Galvany,41.39780705,2.1433915893890703,Bond Café,41.395451290935306,2.1461963653564453,Coffee Shop
1596,Sant Gervasi - Galvany,41.39780705,2.1433915893890703,Marcel Santaló Café-Bar,41.395942056079726,2.1454244716206734,Café
1597,Sant Gervasi - Galvany,41.39780705,2.1433915893890703,A Pluma,41.39583,2.145418,Fried Chicken Joint
